Filename,Title,Cart Type,Mapper Type,ROM Banks,RAM Banks,RAM Size,ROM Size,CGB Functionality,SGB Functionality,Mask ROM Ver,Region
"NBA Jam (USA, Europe).gb",NBA JAM,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
"Days of Thunder (USA, Europe).gb",DAYS OF THUNDER,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Madden '96 (USA, Europe) (SGB Enhanced).gb",MADDEN 96,MBC1,MBC1,32,0,0x0,0x80000,None,Yes,0,Non-Japan (0x1)
"Adventure Island (USA, Europe).gb",ADVENTURE ISLAND,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Tiny Toon Adventures - Babs' Big Break (USA, Europe).gb",TINY TOON ADVENT,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Killer Instinct (USA, Europe) (SGB Enhanced).gb",KILLERINSTINCT95,MBC1,MBC1,32,0,0x0,0x80000,None,Yes,0,Non-Japan (0x1)
Daedalian Opus (USA).gb,DAEDALIAN OPUS,ROM ONLY (0x0),ROM ONLY,2,0,0x0,0x8000,None,No,0,Non-Japan (0x1)
"R-Type (USA, Europe).gb",RTYPE,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"F-15 Strike Eagle (USA, Europe).gb",F15 STRIKE EAGLE,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Zoop (USA, Europe).gb",ZOOP,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
"Paperboy 2 (USA, Europe).gb",PAPERBOY 2,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
Aladdin (USA) (SGB Enhanced).gb,ALADDIN,MBC1,MBC1,16,0,0x0,0x40000,None,Yes,0,Non-Japan (0x1)
Spy vs Spy - Operation Boobytrap (USA).gb,SPY VS SPY,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Mortal Kombat 3 (USA).gb,MORTAL KOMBAT 3 ,MBC1,MBC1,32,0,0x0,0x80000,None,No,0,Non-Japan (0x1)
"Castlevania Legends (USA, Europe) (SGB Enhanced).gb",CASTLEVANIA,MBC1,MBC1,16,0,0x0,0x40000,None,Yes,0,Non-Japan (0x1)
"Sword of Hope II, The (USA).gb",SWORD OF HOPE 2,MBC1+RAM+BATTERY,MBC1,16,1,0x800,0x40000,None,No,0,Non-Japan (0x1)
Mystical Ninja Starring Goemon (USA) (SGB Enhanced).gb,MYSTICAL NINJA,MBC1,MBC1,16,0,0x0,0x40000,None,Yes,0,Non-Japan (0x1)
Toy Story (USA) (SGB Enhanced).gb,TOY STORY,MBC1,MBC1,32,0,0x0,0x80000,None,Yes,0,Non-Japan (0x1)
"Terminator 2 - Judgment Day (USA, Europe).gb",TERMINATOR 2,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Darkman (USA, Europe).gb",DARKMAN,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Alfred Chicken (USA).gb,ALFRED CHICKEN,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Earthworm Jim (USA).gb,EARTHWORM JIM,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
"Tom & Jerry (USA, Europe).gb",TOM AND JERRY   ,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Missile Command (USA, Europe).gb",MISSILE COMMAND,ROM ONLY (0x0),ROM ONLY,2,0,0x0,0x8000,None,No,0,Non-Japan (0x1)
Wayne's World (USA).gb,WAYNE'S WORLD,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
"Milon's Secret Castle (USA, Europe).gb",MILON CASTLE,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Flintstones, The - King Rock Treasure Island (USA, Europe).gb",FLINTSTONES,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Ms. Pac-Man (USA).gb,MS.PAC-MAN,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
"Bomberman GB (USA, Europe) (SGB Enhanced).gb",BOMBER MAN GB,MBC1,MBC1,16,0,0x0,0x40000,None,Yes,0,Non-Japan (0x1)
Skate or Die - Bad 'N Rad (USA).gb,SKATE OR DIE BAD,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Ferrari Grand Prix Challenge (USA, Europe).gb",FERRARI,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Q-bert for Game Boy (USA, Europe).gb",Q*BERT II,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
Crystal Quest (USA).gb,CRYSTAL QUEST,ROM ONLY (0x0),ROM ONLY,2,0,0x0,0x8000,None,No,0,Non-Japan (0x1)
"Paperboy (USA, Europe).gb",PAPERBOY,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
"Ninja Boy (USA, Europe).gb",NINJA BOY,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
Bill Elliott's NASCAR Fast Tracks (USA).gb,NASCARFASTTRACKS,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Simpsons Itchy & Scratchy, The - Miniature Golf Madness (USA, Europe).gb",ITCHY & SCRATCHY,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Double Dribble - 5 on 5 (USA).gb,DOUBLE DRIBBLE,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Shaq Fu (USA) (SGB Enhanced).gb,SHAQ FU,MBC1,MBC1,32,0,0x0,0x80000,None,Yes,0,Non-Japan (0x1)
"Ren & Stimpy Show, The - Veediots! (USA, Europe).gb",VEEDIOTS,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
Cyraid (USA).gb,CYRAID,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
Ninja Taro (USA).gb,NINJATARO,MBC2+BATTERY,MBC2,8,1,0x100,0x20000,None,No,0,Non-Japan (0x1)
"Mortal Kombat & Mortal Kombat II (USA, Europe).gb",MORTALKOMBATI&II,MBC1,MBC1,64,0,0x0,0x100000,None,No,0,Non-Japan (0x1)
DuckTales 2 (USA).gb,DUCK TALES 2,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Bonk's Adventure (USA).gb,BONK'S ADVENTURE,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
"FIFA International Soccer (USA, Europe) (En,Fr,De,Es) (SGB Enhanced).gb",FIFA SOCCER,MBC1,MBC1,32,0,0x0,0x80000,None,Yes,0,Non-Japan (0x1)
Lock n' Chase ~ Lock 'n' Chase (World).gb,LOCK'N CHASE,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Japan
"Beavis and Butt-Head (USA, Europe).gb",BEAVIS & BUTTHE,MBC1,MBC1,32,0,0x0,0x80000,None,No,0,Non-Japan (0x1)
Game Boy Camera Gold (USA) (SGB Enhanced).gb,GAMEBOYCAMERA G,GB CAMERA,Game Boy Camera,64,16,0x10000,0x100000,None,Yes,0,Non-Japan (0x1)
"CutThroat Island (USA, Europe).gb",CUTTHROAT ISLAND,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
Jeopardy! - Sports Edition (USA).gb,JEOPARDY SPORTS,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Kingdom Crusade (USA).gb,KINGDOM CRUSADE,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Final Fantasy Legend III (USA).gb,SAGA3,MBC1+RAM+BATTERY,MBC1,16,1,0x800,0x40000,None,No,0,Non-Japan (0x1)
QIX (World).gb,QIX,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Japan
All-Star Baseball 99 (USA).gb,ALL STAR BB '99,MBC1,MBC1,32,0,0x0,0x80000,None,No,0,Non-Japan (0x1)
Jeep Jamboree (USA).gb,JEEP JAMBOREE,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Batman - The Animated Series (USA, Europe).gb",BATMAN ANIMATED,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Adventures of Rocky and Bullwinkle and Friends, The (USA).gb",ROCKY BULLWINKLE,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Captain America and the Avengers (USA).gb,CAPTAIN AMERICA,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Jetsons, The - Robot Panic (USA, Europe).gb",THE JETSONS,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Mysterium (USA).gb,MYSTERIUM,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Star Wars (USA).gb,STAR WARS,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Beetlejuice (USA).gb,BEETLEJUICE,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Elevator Action (USA, Europe).gb",ELEVATOR ACTION,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
"SeaQuest DSV (USA, Europe) (SGB Enhanced).gb",SQ DSV DMG,MBC1,MBC1,16,0,0x0,0x40000,None,Yes,0,Non-Japan (0x1)
"Bugs Bunny Crazy Castle, The (USA, Europe).gb",BUGS BUNNY,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
"Kwirk - He's A-maze-ing! (USA, Europe).gb",KWIRK,ROM ONLY (0x0),ROM ONLY,2,0,0x0,0x8000,None,No,0,Non-Japan (0x1)
Space Invaders (USA) (SGB Enhanced).gb,SPACE INVADERS,MBC1,MBC1,32,0,0x0,0x80000,None,Yes,0,Non-Japan (0x1)
"WWF War Zone (USA, Europe).gb",WWF: WARZONE,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
Altered Space - A 3-D Alien Adventure (USA).gb,ALTERED SPACE,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Tamagotchi (USA, Europe) (SGB Enhanced).gb",GB TAMAGOTCHI   ,MBC1+RAM+BATTERY,MBC1,32,1,0x800,0x80000,None,Yes,0,Non-Japan (0x1)
"Tetris Blast (USA, Europe) (SGB Enhanced).gb",TETRIS BLAST,MBC1,MBC1,8,0,0x0,0x20000,None,Yes,0,Non-Japan (0x1)
"World Cup USA 94 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv).gb",WORLD CUP USA 94,MBC1+RAM+BATTERY,MBC1,16,1,0x800,0x40000,None,No,0,Non-Japan (0x1)
"Ken Griffey Jr. Presents Major League Baseball (USA, Europe) (SGB Enhanced).gb",KEN GRIFFEY JR,MBC1+RAM+BATTERY,MBC1,32,1,0x800,0x80000,None,Yes,0,Non-Japan (0x1)
Buster Bros. (USA).gb,BUSTER BROTHERS,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
College Slam (USA).gb,COLLEGE SLAM,MBC1,MBC1,32,0,0x0,0x80000,None,No,0,Non-Japan (0x1)
"Dexterity (USA, Europe).gb",DEXTERITY,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
Wild Snake (USA) (SGB Enhanced).gb,WILDSNAKE,MBC1,MBC1,4,0,0x0,0x10000,None,Yes,0,Non-Japan (0x1)
"Samurai Shodown (USA, Europe) (SGB Enhanced).gb",SAMURAI SHODOWN,MBC1,MBC1,32,0,0x0,0x80000,None,Yes,0,Non-Japan (0x1)
"Gear Works (USA, Europe).gb",GEARWORKS,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Boomer's Adventure in ASMIK World (USA).gb,DMG-ASE,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
Pyramids of Ra (USA).gb,PYRAMIDS OF RA,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
"Alien 3 (USA, Europe).gb",ALIEN,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Dr. Franken (USA).gb,DR FRANKEN,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Spud's Adventure (USA).gb,SPUDS ADVENTURE,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
Brain Drain (USA) (SGB Enhanced).gb,BRAIN DRAIN,MBC1,MBC1,8,0,0x0,0x20000,None,Yes,0,Non-Japan (0x1)
Top Rank Tennis (USA).gb,TOPRANKTENNIS,MBC2+BATTERY,MBC2,16,1,0x100,0x40000,None,No,0,Non-Japan (0x1)
"Superman (USA, Europe) (SGB Enhanced).gb",SUPERMAN,MBC1,MBC1,8,0,0x0,0x20000,None,Yes,0,Non-Japan (0x1)
"Hunt for Red October, The (USA, Europe).gb",RED OCTOBER,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Adventure Island II - Aliens in Paradise (USA, Europe).gb",ADVENTUREISLAND2,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
Mr. Do! (USA).gb,MR.DO!,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
"Batman Forever (USA, Europe).gb",BATMAN FOREVER,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
"Street Racer (USA, Europe).gb",STREET RACER,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Tail 'Gator (USA, Europe).gb",TAIL GATOR,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
Monopoly (USA).gb,MONOPOLY,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Wario Land - Super Mario Land 3 (World).gb,SUPERMARIOLAND3,MBC1+RAM+BATTERY,MBC1,32,1,0x800,0x80000,None,No,0,Japan
Mega Man IV (USA).gb,MEGAMAN4,MBC1,MBC1,32,0,0x0,0x80000,None,No,0,Non-Japan (0x1)
"Kirby's Dream Land (USA, Europe).gb",KIRBY DREAM LAND,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
Maui Mallard (USA).gb,MAUI MALLARD,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
"Attack of the Killer Tomatoes (USA, Europe).gb",KILLER TOMATOES,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Metal Masters (USA).gb,METAL MASTERS,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Boxxle II (USA, Europe).gb",BOXXLE2,ROM ONLY (0x0),ROM ONLY,2,0,0x0,0x8000,None,No,0,Non-Japan (0x1)
"Addams Family, The (USA).gb",ADDAMS FAMILY,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Caesars Palace (USA).gb,CAESARS PALACE,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Spider-Man - X-Men (USA, Europe).gb",SPIDERMAN XMEN,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Ultima - Runes of Virtue II (USA).gb,RUNES OF VIRTUE2,MBC2+BATTERY,MBC2,16,1,0x100,0x40000,None,No,0,Non-Japan (0x1)
Dragon's Lair - The Legend (USA).gb,DLAIR THE LEGEND,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Mercenary Force (USA, Europe).gb",MERCENARY FORCE,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Donkey Kong Land (USA, Europe) (SGB Enhanced).gb",DONKEYKONGLAND95,MBC1+RAM+BATTERY,MBC1,32,1,0x800,0x80000,None,Yes,0,Non-Japan (0x1)
Mega Man III (USA).gb,MEGAMAN3,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
"Yoshi's Cookie (USA, Europe).gb",YOSHI'S COOKIE,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Arcade Classic No. 4 - Defender & Joust (USA, Europe) (SGB Enhanced).gb",DEFENDER/JOUST,MBC1,MBC1,8,0,0x0,0x20000,None,Yes,0,Non-Japan (0x1)
"Prehistorik Man (USA, Europe).gb",PREHISTORIK MAN,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Sumo Fighter (USA).gb,SUMO FIGHTER,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"FIFA Soccer '97 (USA, Europe) (SGB Enhanced).gb",FIFA SOCCER 97,MBC1,MBC1,32,0,0x0,0x80000,None,Yes,0,Non-Japan (0x1)
"Mortal Kombat II (USA, Europe).gb",MORTAL KOMBAT II,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
Operation C (USA).gb,OPERATION C,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Square Deal - The Game of Two-Dimensional Poker (USA).gb,SQUARE DEAL,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
Centipede (USA).gb,CENTIPEDE,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Super R.C. Pro-Am (USA, Europe).gb",SUPER RC PRO-AM,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"NHL '96 (USA, Europe) (SGB Enhanced).gb",NHL 96,MBC1,MBC1,32,0,0x0,0x80000,None,Yes,0,Non-Japan (0x1)
"Batman - Return of the Joker (USA, Europe).gb",BATMAN ROJ,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Black Bass - Lure Fishing (USA).gb,HYPER BLACKBASS,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
Batman - The Video Game (World).gb,BATMAN,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Japan
Castelian (USA).gb,CASTELIAN,ROM ONLY (0x0),ROM ONLY,2,0,0x0,0x8000,None,No,0,Non-Japan (0x1)
"James Bond 007 (USA, Europe) (SGB Enhanced).gb",JAMES  BOND  007,MBC1+RAM+BATTERY,MBC1,32,1,0x800,0x80000,None,Yes,0,Non-Japan (0x1)
"Mickey Mouse - Magic Wands (USA, Europe) (SGB Enhanced).gb",MICKEY MOUSE,MBC1,MBC1,8,0,0x0,0x20000,None,Yes,0,Non-Japan (0x1)
"Monster Truck Wars (USA, Europe).gb",MONSTER WARS,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"NBA All Star Challenge (USA, Europe).gb",ALLSTARCHALLENGE,MBC1,MBC1,4,0,0x0,0x10000,None,No,0,Non-Japan (0x1)
"Hunchback of Notre Dame, The - 5 Foolishly Fun Topsy Turvy Games (USA, Europe) (SGB Enhanced).gb",HUNCHBACK,MBC1,MBC1,32,0,0x0,0x80000,None,Yes,0,Non-Japan (0x1)
"Chuck Rock (USA, Europe).gb",CHUCK ROCK,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
Tetris 2 (USA).gb,TETRIS2,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Non-Japan (0x1)
"Balloon Kid (USA, Europe).gb",BALLOON KID,MBC1,MBC1,8,0,0x0,0x20000,None,No,0,Japan
"Mickey's Ultimate Challenge (USA, Europe).gb",MM ULT CHALLENGE,MBC1,MBC1,16,0,0x0,0x40000,None,No,0,Non-Japan (0x1)
"Oddworld Adventures (USA, Europe).gb",ODDWORLD ADVENT ,MBC1,MBC1,32,0,0x0,0x80000,None,No,0,Non-Japan (0x1)
Torpedo Range (USA).gb,TORPEDO RANGE,MBC2+BATTERY,MBC2,8,1,0x100,0x20000,None,No,0,Non-Japan (0x1)
